country,year,women_murdered
Ukraine,1980,3.42
Ukraine,1981,3.25
Ukraine,1982,NA
Ukraine,1983,NA
Ukraine,1984,3.02
Ukraine,1985,2.5
Ukraine,1986,2.84
Ukraine,1987,3.23
Ukraine,1988,3.76
Ukraine,1989,4.17
Ukraine,1990,4.32
Ukraine,1991,5.2
Ukraine,1992,5.45
Ukraine,1993,6.11
Ukraine,1994,6.46
Ukraine,1995,6.87
Ukraine,1996,6.05
Ukraine,1997,5.62
Ukraine,1998,6.05
Ukraine,1999,6.2
Ukraine,2000,6.09
Ukraine,2001,5.8
Ukraine,2002,5.39
Ukraine,2003,5.22
Ukraine,2004,NA
Ukraine,2005,NA
Ukraine,2006,NA
Ukraine,2007,NA
Ukraine,2008,NA
Ukraine,2009,NA
Ukraine,2010,NA
Ukraine,2011,NA
Ukraine,2012,NA
Ukraine,2013,NA
Ukraine,2014,NA
Ukraine,2015,NA
Uruguay,1949,NA
Uruguay,1950,NA
Uruguay,1951,NA
Uruguay,1952,NA
Uruguay,1953,NA
Uruguay,1954,1.85
Uruguay,1955,1.94
Uruguay,1956,1.36
Uruguay,1957,2.07
Uruguay,1958,1.71
Uruguay,1959,2.24
Uruguay,1960,NA
Uruguay,1961,NA
Uruguay,1962,1.08
Uruguay,1963,1.97
Uruguay,1964,1.75
Uruguay,1965,2.15
Uruguay,1966,2.69
Uruguay,1967,1.88
Uruguay,1968,1.56
Uruguay,1969,1.33
Uruguay,1970,0.827
Uruguay,1971,1.25
Uruguay,1972,0.834
Uruguay,1973,1.73
Uruguay,1974,0.96
Uruguay,1975,1.28
Uruguay,1976,1.77
Uruguay,1977,0.744
Uruguay,1978,NA
Uruguay,1979,1.72
Uruguay,1980,1.75
Uruguay,1981,1.6
Uruguay,1982,1.22
Uruguay,1983,0.992
Uruguay,1984,0.719
Uruguay,1985,1.42
Uruguay,1986,2.18
Uruguay,1987,1.68
Uruguay,1988,1.83
Uruguay,1989,1.88
Uruguay,1990,NA
Uruguay,1991,NA
Uruguay,1992,NA
Uruguay,1993,NA
Uruguay,1994,NA
Uruguay,1995,NA
Uruguay,1996,NA
Uruguay,1997,NA
Uruguay,1998,NA
Uruguay,1999,NA
Uruguay,2000,NA
Uruguay,2001,NA
Uruguay,2002,NA
Uruguay,2003,NA
Uruguay,2004,NA
Uruguay,2005,NA
Uruguay,2006,NA
Uruguay,2007,NA
Uruguay,2008,NA
Uruguay,2009,NA
Uruguay,2010,NA
Uruguay,2011,NA
Uruguay,2012,NA
Uruguay,2013,NA
Uruguay,2014,NA
Uruguay,2015,NA
United States,1949,2.43
United States,1950,2.35
United States,1951,2.37
United States,1952,2.28
United States,1953,2.32
United States,1954,2.22
United States,1955,2.37
United States,1956,2.32
United States,1957,2.41
United States,1958,2.49
United States,1959,2.57
United States,1960,2.57
United States,1961,2.62
United States,1962,2.57
United States,1963,2.72
United States,1964,2.84
United States,1965,3.14
United States,1966,3.42
United States,1967,3.35
United States,1968,3.45
United States,1969,3.64
United States,1970,3.98
United States,1971,3.92
United States,1972,4.48
United States,1973,4.48
United States,1974,4.39
United States,1975,3.98
United States,1976,4.1
United States,1977,4
United States,1978,4.18
United States,1979,4.35
United States,1980,4.22
United States,1981,4.13
United States,1982,3.77
United States,1983,3.81
United States,1984,3.81
United States,1985,4.01
United States,1986,4.04
United States,1987,4.09
United States,1988,4.02
United States,1989,4.09
United States,1990,4.39
United States,1991,4.1
United States,1992,4.34
United States,1993,3.95
United States,1994,3.87
United States,1995,3.51
United States,1996,3.24
United States,1997,3.13
United States,1998,3.02
United States,1999,2.79
United States,2000,3.27
United States,2001,2.77
United States,2002,2.64
United States,2003,2.57
United States,2004,2.53
United States,2005,2.6
United States,2006,2.58
United States,2007,NA
United States,2008,NA
United States,2009,NA
United States,2010,NA
United States,2011,NA
United States,2012,NA
United States,2013,NA
United States,2014,NA
United States,2015,NA
USSR,1949,NA
USSR,1950,NA
USSR,1951,NA
USSR,1952,NA
USSR,1953,NA
USSR,1954,NA
USSR,1955,NA
USSR,1956,NA
USSR,1957,NA
USSR,1958,NA
USSR,1959,NA
USSR,1960,NA
USSR,1961,NA
USSR,1962,NA
USSR,1963,NA
USSR,1964,NA
USSR,1965,NA
USSR,1966,NA
USSR,1967,NA
USSR,1968,NA
USSR,1969,NA
USSR,1970,NA
USSR,1971,NA
USSR,1972,NA
USSR,1973,NA
USSR,1974,NA
USSR,1975,NA
USSR,1976,NA
USSR,1977,NA
USSR,1978,NA
USSR,1979,NA
USSR,1980,NA
USSR,1981,5.24
USSR,1982,5.18
USSR,1983,5.03
USSR,1984,4.53
USSR,1985,3.28
USSR,1986,3.45
USSR,1987,3.9
USSR,1988,4.49
USSR,1989,5
USSR,1990,NA
USSR,1991,NA
USSR,1992,NA
USSR,1993,NA
USSR,1994,NA
USSR,1995,NA
USSR,1996,NA
USSR,1997,NA
USSR,1998,NA
USSR,1999,NA
USSR,2000,NA
USSR,2001,NA
USSR,2002,NA
USSR,2003,NA
USSR,2004,NA
USSR,2005,NA
USSR,2006,NA
USSR,2007,NA
USSR,2008,NA
USSR,2009,NA
USSR,2010,NA
USSR,2011,NA
USSR,2012,NA
USSR,2013,NA
USSR,2014,NA
USSR,2015,NA
Uzbekistan,1949,NA
Uzbekistan,1950,NA
Uzbekistan,1951,NA
Uzbekistan,1952,NA
Uzbekistan,1953,NA
Uzbekistan,1954,NA
Uzbekistan,1955,NA
Uzbekistan,1956,NA
Uzbekistan,1957,NA
Uzbekistan,1958,NA
Uzbekistan,1959,NA
Uzbekistan,1960,NA
Uzbekistan,1961,NA
Uzbekistan,1962,NA
Uzbekistan,1963,NA
Uzbekistan,1964,NA
Uzbekistan,1965,NA
Uzbekistan,1966,NA
Uzbekistan,1967,NA
Uzbekistan,1968,NA
Uzbekistan,1969,NA
Uzbekistan,1970,NA
Uzbekistan,1971,NA
Uzbekistan,1972,NA
Uzbekistan,1973,NA
Uzbekistan,1974,NA
Uzbekistan,1975,NA
Uzbekistan,1976,NA
Uzbekistan,1977,NA
Uzbekistan,1978,NA
Uzbekistan,1979,NA
Uzbekistan,1980,2.77
Uzbekistan,1981,2.79
Uzbekistan,1982,NA
Uzbekistan,1983,NA
Uzbekistan,1984,2.59
Uzbekistan,1985,2.42
Uzbekistan,1986,2.17
Uzbekistan,1987,2.48
Uzbekistan,1988,3
Uzbekistan,1989,3.41
Uzbekistan,1990,2.96
Uzbekistan,1991,2.88
Uzbekistan,1992,2.25
Uzbekistan,1993,2.91
Uzbekistan,1994,2.61
Uzbekistan,1995,2.97
Uzbekistan,1996,2.35
Uzbekistan,1997,2.45
Uzbekistan,1998,1.91
Uzbekistan,1999,2.39
Uzbekistan,2000,2.18
Uzbekistan,2001,1.68
Uzbekistan,2002,1.47
Uzbekistan,2003,1.54
Uzbekistan,2004,1.45
Uzbekistan,2005,NA
Uzbekistan,2006,NA
Uzbekistan,2007,NA
Uzbekistan,2008,NA
Uzbekistan,2009,NA
Uzbekistan,2010,NA
Uzbekistan,2011,NA
Uzbekistan,2012,NA
Uzbekistan,2013,NA
Uzbekistan,2014,NA
Uzbekistan,2015,NA
St. Vincent and the Grenadines,1949,NA
St. Vincent and the Grenadines,1950,NA
St. Vincent and the Grenadines,1951,NA
St. Vincent and the Grenadines,1952,NA
St. Vincent and the Grenadines,1953,NA
St. Vincent and the Grenadines,1954,NA
St. Vincent and the Grenadines,1955,NA
St. Vincent and the Grenadines,1956,NA
St. Vincent and the Grenadines,1957,NA
St. Vincent and the Grenadines,1958,NA
St. Vincent and the Grenadines,1959,NA
St. Vincent and the Grenadines,1960,NA
St. Vincent and the Grenadines,1961,NA
St. Vincent and the Grenadines,1962,NA
St. Vincent and the Grenadines,1963,NA
St. Vincent and the Grenadines,1964,NA
St. Vincent and the Grenadines,1965,NA
St. Vincent and the Grenadines,1966,NA
St. Vincent and the Grenadines,1967,NA
St. Vincent and the Grenadines,1968,NA
St. Vincent and the Grenadines,1969,NA
St. Vincent and the Grenadines,1970,NA
St. Vincent and the Grenadines,1971,NA
St. Vincent and the Grenadines,1972,NA
St. Vincent and the Grenadines,1973,NA
St. Vincent and the Grenadines,1974,NA
St. Vincent and the Grenadines,1975,NA
St. Vincent and the Grenadines,1976,NA
St. Vincent and the Grenadines,1977,2.76
St. Vincent and the Grenadines,1978,NA
St. Vincent and the Grenadines,1979,NA
St. Vincent and the Grenadines,1980,NA
St. Vincent and the Grenadines,1981,NA
St. Vincent and the Grenadines,1982,NA
St. Vincent and the Grenadines,1983,NA
St. Vincent and the Grenadines,1984,7.21
St. Vincent and the Grenadines,1985,NA
St. Vincent and the Grenadines,1986,NA
St. Vincent and the Grenadines,1987,NA
St. Vincent and the Grenadines,1988,NA
St. Vincent and the Grenadines,1989,NA
St. Vincent and the Grenadines,1990,NA
St. Vincent and the Grenadines,1991,NA
St. Vincent and the Grenadines,1992,NA
St. Vincent and the Grenadines,1993,NA
St. Vincent and the Grenadines,1994,NA
St. Vincent and the Grenadines,1995,NA
St. Vincent and the Grenadines,1996,NA
St. Vincent and the Grenadines,1997,NA
St. Vincent and the Grenadines,1998,NA
St. Vincent and the Grenadines,1999,NA
St. Vincent and the Grenadines,2000,NA
St. Vincent and the Grenadines,2001,NA
St. Vincent and the Grenadines,2002,NA
St. Vincent and the Grenadines,2003,NA
St. Vincent and the Grenadines,2004,NA
St. Vincent and the Grenadines,2005,NA
St. Vincent and the Grenadines,2006,NA
St. Vincent and the Grenadines,2007,NA
St. Vincent and the Grenadines,2008,NA
St. Vincent and the Grenadines,2009,NA
St. Vincent and the Grenadines,2010,NA
St. Vincent and the Grenadines,2011,NA
St. Vincent and the Grenadines,2012,NA
St. Vincent and the Grenadines,2013,NA
St. Vincent and the Grenadines,2014,NA
St. Vincent and the Grenadines,2015,NA
Venezuela,1949,NA
Venezuela,1950,NA
Venezuela,1951,NA
Venezuela,1952,NA
Venezuela,1953,NA
Venezuela,1954,1.46
Venezuela,1955,1.52
Venezuela,1956,1.48
Venezuela,1957,1.57
Venezuela,1958,2.3
Venezuela,1959,2.02
Venezuela,1960,2.41
Venezuela,1961,2.35
Venezuela,1962,2.83
Venezuela,1963,2.5
Venezuela,1964,2.35
Venezuela,1965,2.26
Venezuela,1966,1.47
Venezuela,1967,2.77
Venezuela,1968,2.25
Venezuela,1969,2.21
Venezuela,1970,2.01
Venezuela,1971,1.85
Venezuela,1972,1.75
Venezuela,1973,2.2
Venezuela,1974,1.68
Venezuela,1975,1.86
Venezuela,1976,1.72
Venezuela,1977,1.99
Venezuela,1978,1.43
Venezuela,1979,1.85
Venezuela,1980,1.83
Venezuela,1981,2.08
Venezuela,1982,2.09
Venezuela,1983,NA
Venezuela,1984,1.81
Venezuela,1985,1.42
Venezuela,1986,1.49
Venezuela,1987,1.6
Venezuela,1988,1.97
Venezuela,1989,2.05
Venezuela,1990,NA
Venezuela,1991,1.92
Venezuela,1992,2.13
Venezuela,1993,2.27
Venezuela,1994,NA
Venezuela,1995,NA
Venezuela,1996,NA
Venezuela,1997,NA
Venezuela,1998,NA
Venezuela,1999,NA
Venezuela,2000,NA
Venezuela,2001,NA
Venezuela,2002,NA
Venezuela,2003,NA
Venezuela,2004,NA
Venezuela,2005,NA
Venezuela,2006,NA
Venezuela,2007,NA
Venezuela,2008,NA
Venezuela,2009,NA
Venezuela,2010,NA
Venezuela,2011,NA
Venezuela,2012,NA
Venezuela,2013,NA
Venezuela,2014,NA
Venezuela,2015,NA
Virgin Islands (U.S.),1949,NA
Virgin Islands (U.S.),1950,NA
Virgin Islands (U.S.),1951,NA
Virgin Islands (U.S.),1952,NA
Virgin Islands (U.S.),1953,NA
Virgin Islands (U.S.),1954,NA
Virgin Islands (U.S.),1955,NA
Virgin Islands (U.S.),1956,NA
Virgin Islands (U.S.),1957,NA
Virgin Islands (U.S.),1958,NA
Virgin Islands (U.S.),1959,NA
Virgin Islands (U.S.),1960,NA
Virgin Islands (U.S.),1961,NA
Virgin Islands (U.S.),1962,NA
Virgin Islands (U.S.),1963,NA
Virgin Islands (U.S.),1964,NA
Virgin Islands (U.S.),1965,NA
Virgin Islands (U.S.),1966,NA
Virgin Islands (U.S.),1967,NA
Virgin Islands (U.S.),1968,NA
Virgin Islands (U.S.),1969,NA
Virgin Islands (U.S.),1970,NA
Virgin Islands (U.S.),1971,NA
Virgin Islands (U.S.),1972,NA
Virgin Islands (U.S.),1973,NA
Virgin Islands (U.S.),1974,NA
Virgin Islands (U.S.),1975,NA
Virgin Islands (U.S.),1976,NA
Virgin Islands (U.S.),1977,NA
Virgin Islands (U.S.),1978,NA
Virgin Islands (U.S.),1979,4.4
Virgin Islands (U.S.),1980,NA
Virgin Islands (U.S.),1981,NA
Virgin Islands (U.S.),1982,NA
Virgin Islands (U.S.),1983,NA
Virgin Islands (U.S.),1984,NA
Virgin Islands (U.S.),1985,NA
Virgin Islands (U.S.),1986,NA
Virgin Islands (U.S.),1987,NA
Virgin Islands (U.S.),1988,NA
Virgin Islands (U.S.),1989,NA
Virgin Islands (U.S.),1990,NA
Virgin Islands (U.S.),1991,NA
Virgin Islands (U.S.),1992,NA
Virgin Islands (U.S.),1993,NA
Virgin Islands (U.S.),1994,NA
Virgin Islands (U.S.),1995,NA
Virgin Islands (U.S.),1996,NA
Virgin Islands (U.S.),1997,NA
Virgin Islands (U.S.),1998,NA
Virgin Islands (U.S.),1999,NA
Virgin Islands (U.S.),2000,NA
Virgin Islands (U.S.),2001,NA
Virgin Islands (U.S.),2002,NA
Virgin Islands (U.S.),2003,NA
Virgin Islands (U.S.),2004,NA
Virgin Islands (U.S.),2005,NA
Virgin Islands (U.S.),2006,NA
Virgin Islands (U.S.),2007,NA
Virgin Islands (U.S.),2008,NA
Virgin Islands (U.S.),2009,NA
Virgin Islands (U.S.),2010,NA
Virgin Islands (U.S.),2011,NA
Virgin Islands (U.S.),2012,NA
Virgin Islands (U.S.),2013,NA
Virgin Islands (U.S.),2014,NA
Virgin Islands (U.S.),2015,NA
Yugoslavia,1949,NA
Yugoslavia,1950,NA
Yugoslavia,1951,NA
Yugoslavia,1952,NA
Yugoslavia,1953,NA
Yugoslavia,1954,NA
Yugoslavia,1955,NA
Yugoslavia,1956,NA
Yugoslavia,1957,NA
Yugoslavia,1958,NA
Yugoslavia,1959,NA
Yugoslavia,1960,NA
Yugoslavia,1961,NA
Yugoslavia,1962,NA
Yugoslavia,1963,NA
Yugoslavia,1964,NA
Yugoslavia,1965,NA
Yugoslavia,1966,NA
Yugoslavia,1967,1.7
Yugoslavia,1968,1.62
Yugoslavia,1969,NA
Yugoslavia,1970,NA
Yugoslavia,1971,NA
Yugoslavia,1972,NA
Yugoslavia,1973,NA
Yugoslavia,1974,NA
Yugoslavia,1975,NA
Yugoslavia,1976,NA
Yugoslavia,1977,1.32
Yugoslavia,1978,1.26
Yugoslavia,1979,1.04
Yugoslavia,1980,1.34
Yugoslavia,1981,1.31
Yugoslavia,1982,1.1
Yugoslavia,1983,1.11
Yugoslavia,1984,1.13
Yugoslavia,1985,1.2
Yugoslavia,1986,1.24
Yugoslavia,1987,1.12
Yugoslavia,1988,0.979
Yugoslavia,1989,0.983
Yugoslavia,1990,NA
Yugoslavia,1991,NA
Yugoslavia,1992,NA
Yugoslavia,1993,NA
Yugoslavia,1994,NA
Yugoslavia,1995,NA
Yugoslavia,1996,NA
Yugoslavia,1997,NA
Yugoslavia,1998,NA
Yugoslavia,1999,NA
Yugoslavia,2000,NA
Yugoslavia,2001,NA
Yugoslavia,2002,NA
Yugoslavia,2003,NA
Yugoslavia,2004,NA
Yugoslavia,2005,NA
Yugoslavia,2006,NA
Yugoslavia,2007,NA
Yugoslavia,2008,NA
Yugoslavia,2009,NA
Yugoslavia,2010,NA
Yugoslavia,2011,NA
Yugoslavia,2012,NA
Yugoslavia,2013,NA
Yugoslavia,2014,NA
Yugoslavia,2015,NA
South Africa,1949,NA
South Africa,1950,NA
South Africa,1951,NA
South Africa,1952,NA
South Africa,1953,NA
South Africa,1954,NA
South Africa,1955,NA
South Africa,1956,NA
South Africa,1957,NA
South Africa,1958,NA
South Africa,1959,NA
South Africa,1960,NA
South Africa,1961,NA
South Africa,1962,NA
South Africa,1963,NA
South Africa,1964,NA
South Africa,1965,NA
South Africa,1966,NA
South Africa,1967,NA
South Africa,1968,NA
South Africa,1969,NA
South Africa,1970,NA
South Africa,1971,NA
South Africa,1972,NA
South Africa,1973,NA
South Africa,1974,NA
South Africa,1975,NA
South Africa,1976,NA
South Africa,1977,NA
South Africa,1978,NA
South Africa,1979,NA
South Africa,1980,NA
South Africa,1981,NA
South Africa,1982,NA
South Africa,1983,NA
South Africa,1984,NA
South Africa,1985,NA
South Africa,1986,NA
South Africa,1987,NA
South Africa,1988,NA
South Africa,1989,NA
South Africa,1990,NA
South Africa,1991,NA
South Africa,1992,NA
South Africa,1993,NA
South Africa,1994,NA
South Africa,1995,NA
South Africa,1996,NA
South Africa,1997,NA
South Africa,1998,NA
South Africa,1999,NA
South Africa,2000,NA
South Africa,2001,NA
South Africa,2002,NA
South Africa,2003,NA
South Africa,2004,NA
South Africa,2005,NA
South Africa,2006,NA
South Africa,2007,2.85
South Africa,2008,NA
South Africa,2009,NA
South Africa,2010,NA
South Africa,2011,NA
South Africa,2012,NA
South Africa,2013,NA
South Africa,2014,NA
South Africa,2015,NA
